Restaurant,Food Item,Serving Size,Calories,Calories from Fat,Total Fat,Saturated Fat,Trans Fat,Cholesterol,Sodium,Total Carbohydrates,Dietary Fiber,Sugars,Proteins,Vitamin A,Vitamin C,Calcium,Iron
"""Pinkberry""","""Chocolate Reduced-Fat Milk Ice Cream, Large""","""1 Serving ( 369 g )""",500,108,12,8,0,45,320,73,4,58,27,6,0,80,70
"""Pinkberry""","""Chocolate Reduced-Fat Milk Ice Cream, Medium""","""1 Serving ( 227 g )""",310,72,8,4.5,0,25,190,45,3,36,16,4,0,50,40
"""Pinkberry""","""Chocolate Reduced-Fat Milk Ice Cream, Mini""","""1 Serving ( 85 g )""",120,27,3,2,0,10,75,17,1,13,6,2,0,20,15
"""Pinkberry""","""Chocolate Reduced-Fat Milk Ice Cream, Small""","""1 Serving ( 142 g )""",190,45,5,3,0,15,120,28,2,22,10,2,0,35,25
"""Pinkberry""","""Pinkbee's Chocolate Reduced-Fat Milk Ice Cream, Takehome""","""1 serving ( 709 g )""",960,216,24,15,0.5,85,610,141,8,112,51,10,0,160,130
"""Pinkberry""","""Chocolate Sprinkles Topping""","""1 Scoop ( 11 g )""",50,27,3,2,0,0,0,6,1,6,1,0,0,0,8
"""Pinkberry""","""Cinnamon Churro Yogurt, Large""","""1 Serving ( 369 g )""",480,54,6,3,0,15,280,88,2,76,16,0,0,50,6
"""Pinkberry""","""Cinnamon Churro Yogurt, Medium""","""1 Serving ( 227 g )""",290,27,3.5,2,0,10,170,54,1,47,10,0,0,35,4
"""Pinkberry""","""Cinnamon Churro Yogurt, Mini""","""1 Serving ( 85 g )""",110,9,1.5,0.5,0,5,65,20,0,18,4,0,0,10,2
"""Pinkberry""","""Cinnamon Churro Yogurt, Small""","""1 Serving ( 142 g )""",180,18,2.5,1,0,5,105,34,1,29,6,0,0,20,2
"""Pinkberry""","""Cinnamon Churro Yogurt, Take Home""","""1 Serving ( 709 g )""",920,99,11,6,0,30,530,170,3,146,30,0,0,100,10
"""Pinkberry""","""Cinnamon Crumble Topping""","""1 Scoop ( 10 g )""",50,18,2,1.5,0,5,10,7,0,3,1,0,0,0,2
"""Pinkberry""","""Coconut Milk, Chocolate, Large""","""1 Serving ( 369 g )""",560,189,21,0.5,0,0,640,91,3,65,3,0,0,2,30
"""Pinkberry""","""Coconut Milk, Chocolate, Medium""","""1 Serving ( 227 g )""",340,117,13,0,0,0,390,56,2,40,2,0,0,2,15
"""Pinkberry""","""Coconut Milk, Chocolate, Mini""","""1 Serving ( 85 g )""",130,45,5,0,0,0,0,15,21,1,15,2,0,0,6
"""Pinkberry""","""Coconut Milk, Chocolate, Small""","""1 Serving ( 142 g )""",210,72,8,0,0,0,250,35,1,25,1,0,0,0,10
"""Pinkberry""","""Coconut Milk, Chocolate, Take Home""","""1 Serving ( 709 g )""",1070,360,40,1,0,0,1230,174,5,125,6,0,0,4,50
"""Pinkberry""","""Coconut Milk Coconut Dairy Free, Large""","""1 serving ( 369 g )""",540,225,25,3.5,0,0,680,82,2,60,2,0,0,2,4
"""Pinkberry""","""Coconut Milk Coconut Dairy Free, Medium""","""1 serving ( 227 g )""",340,135,15,2,0,0,420,50,1,37,1,0,0,0,2
"""Pinkberry""","""Coconut Milk, Coconut, Mini""","""1 Serving ( 85 g )""",130,54,6,1,0,0,160,19,0,14,1,0,0,0,0
"""Pinkberry""","""Coconut Milk Coconut Dairy Free, Small""","""1 serving ( 142 g )""",210,81,9,1.5,0,0,260,31,1,23,1,0,0,0,2
"""Pinkberry""","""Coconut Milk, Coconut, Take Home""","""1 Serving ( 709 g )""",1050,423,47,7,0,0,1310,157,3,115,5,0,2,2,6
"""Pinkberry""","""Coconut Milk, Cold Brew, Large""","""1 Serving ( 369 g )""",450,162,18,0,0,0,590,69,2,47,3,0,0,2,4
"""Pinkberry""","""Coconut Milk, Cold Brew, Medium""","""1 Serving ( 227 g )""",280,99,11,0,0,0,360,42,1,29,2,0,0,0,2
"""Pinkberry""","""Coconut Milk, Cold Brew, Mini""","""1 Serving ( 85 g )""",110,36,4,0,0,0,135,16,0,11,1,0,0,0,0
"""Pinkberry""","""Coconut Milk, Cold Brew, Small""","""1 Serving ( 142 g )""",170,63,7,0,0,0,230,26,1,18,1,0,0,0,2
"""Pinkberry""","""Coconut Milk, Cold Brew, Take Home""","""1 Serving ( 709 g )""",870,315,35,0,0,0,1130,132,3,93,5,0,0,2,6
"""Pinkberry""","""Coconut Milk, Lemon Creme, Large""","""1 Serving ( 369 g )""",510,216,24,2.5,0,0,90,71,2,48,3,0,4,2,4
"""Pinkberry""","""Coconut Milk, Lemon Creme, Medium""","""1 Serving ( 227 g )""",310,135,15,1.5,0,0,55,44,11,30,2,0,2,0,2
"""Pinkberry""","""Coconut Milk, Lemon Creme, Mini""","""1 Serving ( 85 g )""",120,54,6,1.5,0,0,20,16,0,11,1,0,0,0,0
"""Pinkberry""","""Coconut Milk, Lemon Creme, Small""","""1 Serving ( 142 g )""",200,81,9,1,0,0,35,27,1,18,1,0,2,0,2
"""Pinkberry""","""Coconut Milk, Lemon Creme, Take Home""","""1 Serving ( 709 g )""",980,414,46,4.5,0,0,180,137,3,92,5,0,6,2,8
"""Pinkberry""","""Coconut Milk, Strawberry, Large""","""1 Serving ( 369 g )""",480,171,19,0,0,0,100,75,2,54,2,0,35,2,6
"""Pinkberry""","""Coconut Milk, Strawberry, Medium""","""1 Serving ( 227 g )""",300,108,12,0,0,0,60,46,1,33,2,0,25,2,4
"""Pinkberry""","""Coconut Milk, Strawberry, Mini""","""1 Serving ( 85 g )""",110,36,4.5,0,0,0,25,17,0,12,1,0,8,0,2
"""Pinkberry""","""Coconut Milk, Strawberry, Small""","""1 Serving ( 142 g )""",190,63,7,0,0,0,40,29,1,21,1,0,15,0,2
"""Pinkberry""","""Coconut Milk, Strawberry, Take Home""","""1 Serving ( 709 g )""",930,324,36,0,0,0,190,144,4,103,5,0,70,4,10
"""Pinkberry""","""Coconut Topping""","""1 Scoop ( 5.3 g )""",25,9,1.5,1.5,0,0,10,3,1,2,0,0,0,0,0
"""Pinkberry""","""Cookie Butter Reduced-Fat Milk Ice Cream, Large""","""1 Serving ( 369 g )""",670,198,22,9,0,45,430,93,0,75,26,0,0,90,2
"""Pinkberry""","""Cookie Butter Reduced-Fat Milk Ice Cream, Medium""","""1 Serving ( 227 g )""",410,126,14,6,0,30,260,57,0,45,16,4,0,50,0
"""Pinkberry""","""Cookie Butter Reduced-Fat Milk Ice Cream, Mini""","""1 Serving ( 85 g )""",150,45,5,2,0,10,100,21,0,17,6,2,0,20,0
"""Pinkberry""","""Cookie Butter Reduced-Fat Milk Ice Cream, Small""","""1 Serving ( 142 g )""",260,81,9,3.5,0,20,160,36,0,29,10,2,0,35,0
"""Pinkberry""","""Cookie Butter Reduced-Fat Milk Ice Cream, Take Home""","""1 Serving ( 709 g )""",1290,387,43,18,0.5,90,820,178,0,144,49,15,0,170,2
"""Pinkberry""","""Cookies n Cream Reduced-Fat Milk Ice Cream, Large""","""1 Serving ( 369 g )""",620,144,16,8,0,45,490,94,1,75,26,6,0,90,8
"""Pinkberry""","""Cookies n Cream Reduced-Fat Milk Ice Cream, Medium""","""1 Serving ( 227 g )""",380,90,10,5,0,30,300,58,1,46,16,4,0,50,6
"""Pinkberry""","""Cookies n Cream Reduced-Fat Milk Ice Cream, Mini""","""1 Serving ( 85 g )""",140,27,3.5,2,0,10,115,22,0,17,6,2,0,20,2
"""Pinkberry""","""Cookies n Cream Reduced-Fat Milk Ice Cream, Small""","""1 Serving ( 142 g )""",240,54,6,3,0,20,190,36,0,29,10,2,0,35,4
"""Pinkberry""","""Cookies n Cream Reduced-Fat Milk Ice Cream, Take Home""","""1 Serving ( 709 g )""",1200,279,31,16,0.5,90,940,181,2,144,50,15,0,170,15
"""Pinkberry""","""Cookies n' Cream Yogurt, Large""","""1 Serving ( 369 g )""",520,63,7,2.5,0,10,410,96,1,80,16,0,0,50,8
"""Pinkberry""","""Cookies n' Cream Yogurt, Medium""","""1 Serving ( 227 g )""",320,36,4.5,1.5,0,5,250,59,1,49,10,0,0,30,4
"""Pinkberry""","""Cookies n' Cream Yogurt, Mini""","""1 Serving ( 85 g )""",120,9,1.5,0.5,0,0,95,22,0,18,4,0,0,10,2
"""Pinkberry""","""Cookies n' Cream Yogurt, Small""","""1 Serving ( 142 g )""",200,27,3,1,0,5,160,37,1,31,6,0,0,20,4
"""Pinkberry""","""Cookies n' Cream Yogurt, Take Home""","""1 Serving ( 709 g )""",1000,126,14,4.5,0,15,790,184,3,154,30,0,0,100,15
"""Pinkberry""","""Dark Chocolate Crisps Topping""","""1 Scoop ( 5.3 g )""",30,9,1.5,1,0,0,0,3,0,2,0,0,0,0,4
"""Pinkberry""","""Dulce de Leche (Caramel) Topping""","""1 Serving ( 8.3 g )""",25,9,1,0,0,0,10,4,0,2,0,0,0,0,0
"""Pinkberry""","""Fruity Pebbles Topping""","""1 Scoop ( 4 g )""",15,0,0,0,0,0,25,4,0,2,0,2,0,0,2
"""Pinkberry""","""Grapefruit Topping""","""1 Scoop ( 18 g )""",5,0,0,0,0,0,0,1,0,1,0,4,10,0,0
"""Pinkberry""","""Gummy Bears Topping""","""1 Scoop ( 14 g )""",40,0,0,0,0,0,0,10,0,7,1,0,0,0,0
"""Pinkberry""","""Honey Almond Granola Topping""","""1 Scoop ( 7 g )""",30,9,1,0,0,0,0,4,0,1,1,0,0,0,2
"""Pinkberry""","""Honey Topping""","""1 Serving ( 10 g )""",30,0,0,0,0,0,0,8,0,8,0,0,0,0,0
"""Pinkberry""","""Honeycomb Topping""","""1 Scoop ( 16 g )""",45,0,0,0,0,0,0,13,0,12,0,0,0,0,0
"""Pinkberry""","""Honeydew Topping""","""1 Scoop ( 19 g )""",5,0,0,0,0,0,0,2,0,2,0,0,6,0,0
"""Pinkberry""","""Just Fruit Peach Passion, Large""","""1 Serving ( 369 g )""",390,0,0,0,0,0,20,93,3,87,3,6,0,6,10
"""Pinkberry""","""Just Fruit Peach Passion, Medium""","""1 Serving ( 227 g )""",240,0,0,0,0,0,10,57,2,53,2,4,0,4,8
"""Pinkberry""","""Just Fruit Peach Passion, Mini""","""1 Serving ( 85 g )""",90,0,0,0,0,0,0,21,1,20,1,2,0,2,2
"""Pinkberry""","""Just Fruit Peach Passion, Small""","""1 Serving ( 142 g )""",150,0,0,0,0,0,10,36,1,33,1,2,0,2,4
"""Pinkberry""","""Just Fruit Peach Passion, Take Home""","""1 Serving ( 709 g )""",750,0,0,0,0,0,40,178,6,166,6,10,0,10,25
"""Pinkberry""","""Just Fruit Tropical Mango, Large""","""1 Serving ( 369 g )""",390,0,0,0,0,0,5,96,3,90,0,25,90,6,0
"""Pinkberry""","""Just Fruit Tropical Mango, Medium""","""1 Serving ( 227 g )""",240,0,0,0,0,0,0,59,2,55,0,15,60,4,0
"""Pinkberry""","""Just Fruit Tropical Mango, Mini""","""1 Serving ( 85 g )""",90,0,0,0,0,0,0,22,1,21,0,6,20,2,0
"""Pinkberry""","""Just Fruit Tropical Mango, Small""","""1 Serving ( 142 g )""",150,0,0,0,0,0,0,37,1,34,0,10,35,2,0
"""Pinkberry""","""Just Fruit Tropical Mango, Take Home""","""1 Serving ( 709 g )""",750,0,0,0,0,0,10,184,6,172,1,45,170,10,0
"""Pinkberry""","""Kiwi Topping""","""1 Scoop ( 16 g )""",10,0,0,0,0,0,0,2,0,1,0,0,25,0,0
"""Pinkberry""","""Lemon Cookie Crunch Topping""","""1 Scoop ( 17 g )""",100,63,7,1.5,0,0,15,8,0,6,1,0,0,2,0
"""Pinkberry""","""Mango Popping Boba Topping""","""1 scoop ( 15 g )""",15,0,0,0,0,0,10,4,0,3,0,0,0,0,0
"""Pinkberry""","""Mango Topping""","""1 Scoop ( 18 g )""",10,0,0,0,0,0,0,3,0,2,0,4,10,0,0
"""Pinkberry""","""Matcha (Tart) Yogurt, Large""","""1 Serving ( 369 g )""",380,9,1,0,0,5,230,78,1,73,15,10,15,50,0
"""Pinkberry""","""Matcha (Tart) Yogurt, Medium""","""1 Serving ( 227 g )""",230,0,0.5,0,0,5,140,48,1,45,9,8,10,30,0
"""Pinkberry""","""Matcha (Tart) Yogurt, Mini""","""1 Serving ( 85 g )""",90,0,0,0,0,0,55,18,0,17,3,2,4,10,0
"""Pinkberry""","""Matcha (Tart) Yogurt, Small""","""1 Serving ( 142 g )""",150,0,0,0,0,5,90,30,0,28,6,4,6,20,0
"""Pinkberry""","""Matcha (Tart) Yogurt, Take Home""","""1 Serving ( 709 g )""",730,9,1.5,0,0,15,440,150,2,141,28,25,35,100,2
"""Pinkberry""","""Meyer Lemon Yogurt, Large""","""1 Serving ( 369 g )""",410,9,1,0,0,5,240,86,0,81,15,0,10,50,0
"""Pinkberry""","""Meyer Lemon Yogurt, Medium""","""1 Serving ( 227 g )""",260,0,0.5,0,0,5,150,53,0,50,9,0,6,35,0
"""Pinkberry""","""Meyer Lemon Yogurt, Mini""","""1 Serving ( 85 g )""",100,0,0,0,0,0,55,20,0,19,3,0,2,10,0
"""Pinkberry""","""Meyer Lemon Yogurt, Small""","""1 Serving ( 142 g )""",160,0,0,0,0,5,90,33,0,31,6,0,4,20,0
"""Pinkberry""","""Meyer Lemon Yogurt, Take Home""","""1 Serving ( 709 g )""",800,18,2,0,0,15,460,166,0,156,28,0,20,100,2
"""Pinkberry""","""Milk Chocolate Crunch Topping""","""1 Scoop ( 13 g )""",70,36,4.5,1,0,0,40,7,0,4,1,0,0,2,2
"""Pinkberry""","""Pinkbee's Milk Low-Fat Ice Cream, Large""","""1 serving ( 369 g )""",450,81,9,6,0,45,580,69,0,61,24,6,0,90,2
"""Pinkberry""","""Milk Low-Fat Ice Cream, Medium""","""1 Serving ( 227 g )""",280,54,6,3.5,0,30,360,42,0,37,15,4,0,50,0
"""Pinkberry""","""Milk Low-Fat Ice Cream, Mini""","""1 Serving ( 85 g )""",100,18,2,1.5,0,10,135,16,0,14,6,2,0,20,0
"""Pinkberry""","""Pinkbee's Milk Low-Fat Ice Cream, Small""","""1 serving ( 142 g )""",170,27,3.5,2,0,20,220,26,0,23,9,2,0,35,0
"""Pinkberry""","""Milk Low-Fat Ice Cream, Take Home""","""1 Serving ( 709 g )""",870,162,18,11,0.5,90,1120,132,0,117,47,15,0,170,2
"""Pinkberry""","""Mini Milk Chocolate Gem Topping""","""1 Scoop ( 11 g )""",50,18,2.5,1.5,0,0,5,8,0,7,0,0,0,2,0
"""Pinkberry""","""Mini Peanut Butter cups Topping""","""1 Scoop ( 14 g )""",80,45,5,4,0,0,15,8,0,6,1,0,0,2,2
"""Pinkberry""","""Mint Chocolate Cookie Topping""","""1 Scoop ( 7 g )""",35,9,1.5,1,0,0,20,5,0,3,0,0,0,0,0
"""Pinkberry""","""Mint Chocolate Cookie Yogurt, Large""","""1 Serving ( 369 g )""",560,99,11,7,0,10,350,99,2,82,15,0,0,50,4
"""Pinkberry""","""Mint Chocolate Cookie Yogurt, Medium""","""1 Serving ( 227 g )""",350,63,7,4.5,0,5,220,61,1,50,9,0,0,30,2
"""Pinkberry""","""Mint Chocolate Cookie Yogurt, Mini""","""1 Serving ( 85 g )""",130,18,2.5,1.5,0,0,80,23,0,19,4,0,0,10,0
"""Pinkberry""","""Mint Chocolate Cookie Yogurt, Small""","""1 Serving ( 142 g )""",220,36,4.5,3,0,5,135,38,1,31,6,0,0,20,2
"""Pinkberry""","""Mint Chocolate Cookie Frozen Yogurt, Take Home""","""1 serving ( 709 g )""",1090,198,22,14,0,15,680,190,3,157,30,0,2,100,8
"""Pinkberry""","""Mixed Berry Smoothie, 16 fl oz""","""16 fl oz ( 592 g )""",260,9,1,0,0,5,170,53,3,48,12,0,100,40,4
"""Pinkberry""","""Mixed Berry Smoothie, 24 fl oz""","""24 fl oz ( 740 g )""",360,9,1,0,0,5,220,75,5,66,16,2,150,50,6
"""Pinkberry""","""Mochi Topping""","""1 Scoop ( 15 g )""",60,0,0,0,0,0,30,14,0,5,1,0,0,0,0
"""Pinkberry""","""Nutella Topping""","""1 Scoop ( 16 g )""",90,45,5,1.5,0,0,5,10,1,9,1,0,0,2,2
"""Pinkberry""","""Orange Peach Mango Yogurt, Large""","""1 Serving ( 369 g )""",330,0,0.5,0,0,5,180,71,0,65,11,0,50,40,0
"""Pinkberry""","""Orange Peach Mango Yogurt, Medium""","""1 Serving ( 227 g )""",200,0,0,0,0,5,115,43,0,40,7,0,30,25,0
"""Pinkberry""","""Orange Peach Mango Yogurt, Mini""","""1 Serving ( 85 g )""",80,0,0,0,0,0,40,16,0,15,3,0,10,8,0
"""Pinkberry""","""Orange Peach Mango Yogurt, Small""","""1 Serving ( 142 g )""",130,0,0,0,0,0,70,27,0,25,4,0,20,15,0
"""Pinkberry""","""Orange Peach Mango Yogurt, Take Home""","""1 Serving ( 709 g )""",640,9,1,0,0,10,350,136,0,125,21,0,100,70,2
"""Pinkberry""","""Orange Tang Yogurt, Large""","""1 Serving ( 369 g )""",440,9,1,0,0,5,260,82,0,89,14,0,80,60,0
"""Pinkberry""","""Orange Tang Yogurt, Medium""","""1 Serving ( 227 g )""",270,0,0,0,0,5,160,51,0,55,9,0,50,35,0
"""Pinkberry""","""Orange Tang Yogurt, Mini""","""1 Serving ( 85 g )""",100,0,0,0,0,0,60,19,0,21,3,0,20,15,0
"""Pinkberry""","""Orange Tang Yogurt, Small""","""1 Serving ( 142 g )""",170,0,0,0,0,5,100,32,0,34,5,0,30,25,0
"""Pinkberry""","""Orange Tang Yogurt, Take Home""","""1 Serving ( 709 g )""",840,9,1.5,0,0,15,500,158,0,171,27,0,150,110,2
"""Pinkberry""","""Orange Topping""","""1 Scoop ( 24 g )""",10,0,0,0,0,0,0,3,1,2,0,2,25,2,0
"""Pinkberry""","""Organic Fruity Bears Topping""","""1 Scoop ( 15 g )""",50,0,0,0,0,0,25,12,0,9,0,0,40,0,0
"""Pinkberry""","""Original Yogurt, Large""","""1 Serving ( 369 g )""",390,9,1,0,0,5,240,81,0,77,15,0,8,50,0
"""Pinkberry""","""Original Yogurt, Medium""","""1 Serving ( 227 g )""",240,0,0,0,0,5,150,50,0,47,9,0,4,35,0
"""Pinkberry""","""Original Yogurt, Mini""","""1 Serving ( 85 g )""",90,0,0,0,0,0,55,19,0,18,3,0,2,10,0
"""Pinkberry""","""Original Frozen Yogurt, Small""","""1 serving ( 142 g )""",150,0,0,0,0,5,95,31,0,30,6,0,2,20,0
"""Pinkberry""","""Original Frozen Yogurt, Take Home""","""1 serving ( 709 g )""",750,9,1.5,0,0,15,470,156,0,148,29,0,15,100,2
"""Pinkberry""","""Passionfruit Yogurt, Large""","""1 Serving ( 369 g )""",390,9,1,0,0,5,230,82,0,78,15,0,10,50,2
"""Pinkberry""","""Passionfruit Yogurt, Medium""","""1 Serving ( 227 g )""",240,0,0,0,0,5,140,50,0,48,9,0,6,30,2
"""Pinkberry""","""Passionfruit Yogurt, Mini""","""1 Serving ( 85 g )""",90,0,0,0,0,0,55,19,0,18,3,0,2,10,0
"""Pinkberry""","""Passionfruit Yogurt, Small""","""1 Serving ( 142 g )""",150,0,0,0,0,5,90,31,0,30,6,0,4,20,0
"""Pinkberry""","""Passionfruit Yogurt, Take Home""","""1 Serving ( 709 g )""",760,9,1.5,0,0,15,450,157,0,149,28,0,20,100,4
"""Pinkberry""","""Peanut Butter Yogurt, Large""","""1 Serving ( 369 g )""",640,234,26,3.5,0,10,610,80,4,68,25,0,0,50,6
"""Pinkberry""","""Peanut Butter Yogurt, Medium""","""1 Serving ( 227 g )""",390,144,16,2,0,5,370,49,3,42,15,0,0,30,4
"""Pinkberry""","""Peanut Butter Yogurt, Mini""","""1 Serving ( 85 g )""",150,54,6,1,0,0,140,19,1,16,6,0,0,10,2
"""Pinkberry""","""Peanut Butter Frozen Yogurt, Small""","""1 serving ( 142 g )""",250,90,10,1.5,0,5,230,31,2,26,9,0,0,20,2
"""Pinkberry""","""Peanut Butter Yogurt, Take Home""","""1 Serving ( 709 g )""",1230,441,49,7,0,15,1160,154,8,131,47,0,0,100,15
"""Pinkberry""","""Pineapple Orange Banana Yogurt, Large""","""1 Serving ( 369 g )""",330,0,0.5,0,0,5,180,71,0,66,11,0,50,40,0
"""Pinkberry""","""Pineapple Orange Banana Yogurt, Medium""","""1 Serving ( 227 g )""",200,0,0,0,0,5,110,44,0,41,7,0,30,25,0
"""Pinkberry""","""Pineapple Orange Banana Yogurt, Mini""","""1 Serving ( 85 g )""",80,0,0,0,0,0,40,16,0,15,3,0,10,10,0
"""Pinkberry""","""Pineapple Orange Banana Yogurt, Small""","""1 Serving ( 142 g )""",130,0,0,0,0,0,70,27,0,25,4,0,20,15,0
"""Pinkberry""","""Pineapple Orange Banana Yogurt, Take Home""","""1 Serving ( 709 g )""",640,9,1,0,0,10,340,137,0,127,21,0,100,80,2
"""Pinkberry""","""Pineapple Topping""","""1 Scoop ( 15 g )""",10,0,0,0,0,0,0,2,0,1,0,0,10,0,0
"""Pinkberry""","""Pineapple Yogurt, Large""","""1 Serving ( 369 g )""",340,0,0.5,0,0,5,170,72,1,68,11,6,70,40,2
"""Pinkberry""","""Pineapple Yogurt, Medium""","""1 Serving ( 227 g )""",210,0,0,0,0,5,105,44,0,42,7,4,40,25,2
"""Pinkberry""","""Pineapple Yogurt, Mini""","""1 Serving ( 85 g )""",80,0,0,0,0,0,40,17,0,16,2,2,15,10,0
"""Pinkberry""","""Pineapple Yogurt, Small""","""1 Serving ( 142 g )""",130,0,0,0,0,0,65,28,0,26,4,2,25,15,0
"""Pinkberry""","""Pineapple Yogurt, Take Home""","""1 Serving ( 709 g )""",650,9,1,0,0,10,330,138,1,131,21,10,130,80,4
"""Pinkberry""","""Pink Lemonade Yogurt, Large""","""1 Serving ( 369 g )""",430,9,1,0,0,5,260,93,0,89,14,0,15,50,0
"""Pinkberry""","""Pink Lemonade Yogurt, Medium""","""1 Serving ( 227 g )""",270,0,0,0,0,5,160,57,0,55,9,0,10,30,0
"""Pinkberry""","""Pink Lemonade Yogurt, Mini""","""1 Serving ( 85 g )""",100,0,0,0,0,0,60,22,0,21,3,0,4,10,0
"""Pinkberry""","""Pink Lemonade Yogurt, Small""","""1 Serving ( 142 g )""",170,0,0,0,0,5,100,36,0,34,5,0,6,20,0
"""Pinkberry""","""Pink Lemonade Yogurt, Take Home""","""1 Serving ( 709 g )""",830,9,1.5,0,0,15,490,179,0,172,27,0,35,100,2
"""Pinkberry""","""Pomegranate Juice Topping""","""1 Serving ( 12 g )""",30,0,0,0,0,0,0,7,0,6,0,0,0,0,0
"""Pinkberry""","""Pomegranate Seeds Topping""","""1 Scoop ( 12 g )""",10,0,0,0,0,0,0,2,0,2,0,0,2,0,0
"""Pinkberry""","""Pomegranate Frozen Yogurt, Large""","""1 serving ( 369 g )""",420,9,1,0,0,5,240,88,0,82,14,0,10,50,2
"""Pinkberry""","""Pomegranate Yogurt, Medium""","""1 Serving ( 227 g )""",260,0,0,0,0,5,150,54,0,51,9,0,6,30,0
"""Pinkberry""","""Pomegranate Yogurt, Mini""","""1 Serving ( 85 g )""",100,0,0,0,0,0,55,20,0,19,3,0,2,10,0
"""Pinkberry""","""Pomegranate Frozen Yogurt, Small""","""1 serving ( 142 g )""",160,0,0,0,0,5,90,34,0,32,5,0,4,20,0
"""Pinkberry""","""Pomegranate Yogurt, Take Home""","""1 Serving ( 709 g )""",810,9,1.5,0,0,15,460,169,0,159,27,0,20,100,2
"""Pinkberry""","""Rainbow Sprinkles Topping""","""1 Scoop ( 10 g )""",40,0,0.5,0,0,0,0,9,0,8,0,0,0,0,0
"""Pinkberry""","""Raspberry Topping""","""1 Scoop ( 10 g )""",5,0,0,0,0,0,0,1,1,0,0,0,4,0,0
"""Pinkberry""","""Strawberry Banana Smoothie""","""16 fl oz ( 609 g )""",290,0,0.5,0,0,5,170,59,2,51,12,2,110,40,2
"""Pinkberry""","""Strawberry Banana Smoothie, 24 fl oz""","""24 fl oz ( 754 g )""",390,9,1,0,0,5,220,82,3,71,16,2,150,50,4
"""Pinkberry""","""Strawberry Low-Fat Milk Ice Cream, Large""","""1 Serving ( 369 g )""",460,72,8,5,0,40,300,77,0,70,20,6,35,70,2
"""Pinkberry""","""Pinkbee's Strawberry Low-Fat Milk Ice Cream, Medium""","""1 serving ( 227 g )""",280,36,4.5,3,0,25,180,47,0,43,12,4,20,45,2
"""Pinkberry""","""Strawberry Low-Fat Milk Ice Cream, Mini""","""1 Serving ( 85 g )""",110,18,2,1,0,10,70,18,0,16,5,2,8,15,0
"""Pinkberry""","""Strawberry Low-Fat Milk Ice Cream, Small""","""1 Serving ( 142 g )""",180,27,3,2,0,15,115,30,0,27,8,2,15,30,2
"""Pinkberry""","""Strawberry Low-Fat Milk Ice Cream, Take Home""","""1 Serving ( 709 g )""",880,135,15,9,0,75,570,148,1,134,39,10,70,140,6
"""Pinkberry""","""Strawberry Popping Boba Topping""","""1 scoop ( 15 g )""",15,0,0,0,0,0,10,4,0,3,0,0,0,0,0
"""Pinkberry""","""Strawberry Popping Cluster Topping""","""1 Scoop ( 11 g )""",50,18,2,1.5,0,0,25,8,0,6,1,0,0,2,0
"""Pinkberry""","""Strawberry Puree Topping""","""1 Serving ( 6 g )""",10,0,0,0,0,0,0,2,0,2,0,0,4,0,0
"""Pinkberry""","""Strawberry Topping""","""1 Scoop ( 15 g )""",5,0,0,0,0,0,0,1,0,1,0,0,15,0,2
"""Pinkberry""","""Tangerine Topping""","""1 Scoop ( 24 g )""",15,0,0,0,0,0,0,3,0,3,0,4,10,0,0
"""Pinkberry""","""Tiramisu Low-Fat Milk Iced Cream, Large""","""1 Serving ( 369 g )""",520,99,11,7,0,50,350,81,0,69,27,8,0,90,2
"""Pinkberry""","""Tiramisu Low-Fat Milk Iced Cream, Medium""","""1 Serving ( 227 g )""",320,63,7,4,0,30,220,50,0,43,16,4,0,60,0
"""Pinkberry""","""Tiramisu Low-Fat Milk Iced Cream, Mini""","""1 Serving ( 85 g )""",120,18,2.5,1.5,0,10,80,19,0,16,6,2,0,20,0
"""Pinkberry""","""Tiramisu Low-Fat Milk Iced Cream, Small""","""1 Serving ( 142 g )""",200,36,4,2.5,0,20,135,31,0,27,10,2,0,35,0
"""Pinkberry""","""Tiramisu Low-Fat Milk Iced Cream, Take Home""","""1 Serving ( 709 g )""",1010,180,20,13,0,95,680,155,0,133,51,15,0,180,2
"""Pinkberry""","""Toasted Almond Topping""","""1 Scoop ( 7.7 g )""",45,36,4,0,0,0,0,2,1,0,2,0,0,2,2
"""Pinkberry""","""Tropical Mango Smoothie, 16 fl oz""","""16 fl oz ( 602 g )""",310,9,1,0,0,5,160,68,2,64,12,25,80,40,2
"""Pinkberry""","""Tropical Mango Smoothie, 24 fl oz""","""24 fl oz ( 748 g )""",430,9,1,0,0,5,220,94,3,89,16,30,150,50,2
"""Pinkberry""","""Vanilla Bean Yogurt, Large""","""1 Serving ( 369 g )""",400,9,1,0,0,10,280,80,1,75,15,0,0,60,0
"""Pinkberry""","""Vanilla Bean Yogurt, Medium""","""1 Serving ( 227 g )""",250,0,0,0,0,5,170,49,0,46,9,0,0,35,0
"""Pinkberry""","""Vanilla Bean Yogurt, Mini""","""1 Serving ( 85 g )""",90,0,0,0,0,0,65,18,0,17,4,0,0,15,0
"""Pinkberry""","""Vanilla Bean Yogurt, Small""","""1 Serving ( 142 g )""",160,0,0,0,0,5,105,31,0,29,6,0,0,20,0
"""Pinkberry""","""Vanilla Bean Yogurt, Take Home""","""1 Serving ( 709 g )""",780,9,1.5,0,0,20,530,154,1,144,29,0,0,110,2
